geneid,cid,aid,acname,acvalue
2260,73352657,73308,IC50,4.2
2260,22478260,73308,IC50,2.1
2260,21701597,73308,IC50,2.1
2260,5329056,73308,IC50,1.8
2260,5329055,73308,IC50,1.8
2260,23133320,73308,IC50,4.3
2260,73357210,73308,IC50,0.9
2260,135527773,1288410,IC50,28.2
2260,135398812,1288410,IC50,10
2260,135398815,1288410,IC50,1.12
2260,135527783,1288410,IC50,7.3
2260,135398825,1288410,IC50,3.5
2260,135458467,1313605,IC50,0.0203
2260,89620183,1343507,IC50,0.0038
2260,89620387,1343507,IC50,0.004
2260,89620426,1343507,IC50,0.0037
2260,89620464,1343507,IC50,0.0028
2260,89622283,1343507,IC50,0.0041
2260,89622285,1343507,IC50,0.0033
2260,89622320,1343507,IC50,0.001
2260,89622324,1343507,IC50,0.0009
2260,89622452,1343507,IC50,0.0125
2260,89622459,1343507,IC50,0.0162
2260,89622501,1343507,IC50,0.0044
2260,89622558,1343507,IC50,0.0068
2260,89622571,1343507,IC50,0.0391
2260,89622784,1343507,IC50,0.0039
2260,89639184,1343507,IC50,0.0028
2260,89639185,1343507,IC50,0.0051
2260,89639186,1343507,IC50,0.0086
2260,89639188,1343507,IC50,0.0005
2260,89639200,1343507,IC50,0.0392
2260,89639201,1343507,IC50,0.0503
2260,89639216,1343507,IC50,0.0068
2260,89639218,1343507,IC50,0.0189
2260,89639219,1343507,IC50,0.0251
2260,89641686,1343507,IC50,0.0017
2260,89620461,1343507,IC50,0.006
2260,89620518,1343507,IC50,0.0829
2260,89622230,1343507,IC50,0.0141
2260,89622234,1343507,IC50,0.027
2260,89622242,1343507,IC50,0.0032
2260,89622338,1343507,IC50,0.005
2260,89622393,1343507,IC50,0.0094
2260,89622428,1343507,IC50,0.0009
2260,89622453,1343507,IC50,0.0097
2260,89622471,1343507,IC50,0.0145
2260,89622492,1343507,IC50,0.0179
2260,89622608,1343507,IC50,0.0613
2260,89622779,1343507,IC50,0.0021
2260,89622845,1343507,IC50,0.0007
2260,89639182,1343507,IC50,0.0221
2260,89639189,1343507,IC50,0.0031
2260,89639193,1343507,IC50,0.017
2260,89639194,1343507,IC50,0.0545
2260,89639202,1343507,IC50,0.0056
2260,89639207,1343507,IC50,0.027
2260,89639210,1343507,IC50,0.0527
2260,89639213,1343507,IC50,0.0088
2260,89639214,1343507,IC50,0.0068
2260,89641677,1343507,IC50,0.0021
2260,89641679,1343507,IC50,0.0249
2260,89620430,1343507,IC50,0.0017
2260,89620526,1343507,IC50,0.0099
2260,89622256,1343507,IC50,0.0112
2260,89622257,1343507,IC50,0.0042
2260,89622258,1343507,IC50,0.0016
2260,89622284,1343507,IC50,0.0126
2260,89622329,1343507,IC50,0.0039
2260,89622380,1343507,IC50,0.0273
2260,89622424,1343507,IC50,0.0027
2260,89622450,1343507,IC50,0.008
2260,89622472,1343507,IC50,0.0055
2260,89622562,1343507,IC50,0.0016
2260,89622618,1343507,IC50,0.0553
2260,89622783,1343507,IC50,0.0013
2260,89620104,1343507,IC50,0.0796
2260,89620466,1343507,IC50,0.001
2260,89620522,1343507,IC50,0.0056
2260,89620531,1343507,IC50,0.005
2260,89620545,1343507,IC50,0.0013
2260,89620731,1343507,IC50,0.0034
2260,89620744,1343507,IC50,0.0082
2260,89622288,1343507,IC50,0.0014
2260,89622474,1343507,IC50,0.0044
2260,89639183,1343507,IC50,0.0021
2260,89639187,1343507,IC50,0.0034
2260,89639192,1343507,IC50,0.0819
2260,89639195,1343507,IC50,0.0164
2260,89639196,1343507,IC50,0.017
2260,89639198,1343507,IC50,0.0545
2260,89639203,1343507,IC50,0.0087
2260,89639204,1343507,IC50,0.0039
2260,89639206,1343507,IC50,0.0175
2260,89639217,1343507,IC50,0.0082
2260,89641685,1343507,IC50,0.0032
2260,89641688,1343507,IC50,0.0069
2260,89641690,1343507,IC50,0.0128
2260,86687879,1343507,IC50,0.0264
2260,89639178,1343507,IC50,0.0014
2260,89639181,1343507,IC50,0.0028
2260,89639191,1343507,IC50,0.0529
2260,89639197,1343507,IC50,0.0248
2260,89639199,1343507,IC50,0.0308
2260,89639205,1343507,IC50,0.0084
2260,89639209,1343507,IC50,0.0421
2260,89639211,1343507,IC50,0.0112
2260,89639215,1343507,IC50,0.009
2260,89641675,1343507,IC50,0.003
2260,89641676,1343507,IC50,0.0011
2260,89641693,1343507,IC50,0.0037
2260,71611873,1343507,IC50,0.009
2260,71612009,1343507,IC50,0.0127
2260,71612128,1343507,IC50,0.0015
2260,71580718,1343507,IC50,0.0013
2260,71611869,1343507,IC50,0.0072
2260,71612007,1343507,IC50,0.031
2260,71612011,1343507,IC50,0.025
2260,71612127,1343507,IC50,0.0009
2260,71612249,1343507,IC50,0.001
2260,71612125,1343507,IC50,0.0025
2260,71612126,1343507,IC50,0.0005
2260,71612250,1343507,IC50,0.0052
2260,71612252,1343507,IC50,0.0039
2260,134150372,1343507,IC50,0.0024
2260,9811611,1344803,IC50,0.0085
