geneid,cid,aid,acname,acvalue
3480,68171453,1342325,IC50,0.05
3480,11540542,1342325,IC50,0.05
3480,11541148,1342325,IC50,0.05
3480,11525202,1342325,IC50,0.05
3480,11525394,1342325,IC50,0.05
3480,11647369,1342325,IC50,0.05
3480,11612822,1342325,IC50,0.05
3480,11627502,1342325,IC50,0.05
3480,11647663,1342325,IC50,0.05
3480,11663510,1342325,IC50,0.05
3480,11526145,1342325,IC50,0.05
3480,11540191,1342325,IC50,0.05
3480,11676830,1342325,IC50,0.05
3480,11676856,1342325,IC50,0.05
3480,11677236,1342325,IC50,0.05
3480,11649218,1342325,IC50,0.05
3480,11553769,1342325,IC50,0.05
3480,11551931,1342325,IC50,0.05
3480,11554858,1342325,IC50,0.05
3480,11683304,1342325,IC50,0.5
3480,11531217,1342325,IC50,0.05
3480,11561456,1342325,IC50,0.05
3480,11720982,1342325,IC50,0.05
3480,11562724,1342325,IC50,0.05
3480,11567592,1342325,IC50,0.05
3480,11603221,1342325,IC50,0.05
3480,11625350,1342325,IC50,0.05
3480,11567202,1342325,IC50,0.05
3480,11582957,1342325,IC50,0.05
3480,11561566,1342325,IC50,0.05
3480,11604946,1342325,IC50,0.05
3480,11605465,1342325,IC50,0.05
3480,11625230,1342325,IC50,0.5
3480,11625531,1342325,IC50,0.05
3480,11655582,1342325,IC50,0.05
3480,11533967,1342325,IC50,0.05
3480,11626672,1342325,IC50,0.05
3480,11526173,1342325,IC50,0.05
3480,11538287,1342325,IC50,0.05
3480,11539260,1342325,IC50,0.05
3480,11495788,1342325,IC50,0.05
3480,11647569,1342325,IC50,0.05
3480,11648234,1342325,IC50,0.05
3480,11589097,1342325,IC50,0.05
3480,9825149,1342325,IC50,0.05
3480,11597997,1342325,IC50,0.05
3480,11588399,1342325,IC50,0.05
3480,11590715,1342325,IC50,0.05
3480,59757781,1342325,IC50,0.05
3480,59757783,1342325,IC50,0.05
3480,59757786,1342325,IC50,0.05
3480,59757787,1342325,IC50,0.5
3480,59757789,1342325,IC50,0.5
3480,59757793,1342325,IC50,0.5
3480,59757798,1342325,IC50,0.5
3480,59757800,1342325,IC50,0.05
3480,59757801,1342325,IC50,0.5
3480,59757811,1342325,IC50,0.05
3480,59757812,1342325,IC50,0.5
3480,59757817,1342325,IC50,0.5
3480,59757819,1342325,IC50,0.5
3480,59757825,1342325,IC50,0.5
3480,59757834,1342325,IC50,0.05
3480,59757840,1342325,IC50,0.05
3480,59757841,1342325,IC50,0.5
3480,59757842,1342325,IC50,0.05
3480,59757849,1342325,IC50,0.05
3480,59757859,1342325,IC50,0.5
3480,59757860,1342325,IC50,0.05
3480,59757869,1342325,IC50,0.05
3480,59757873,1342325,IC50,0.05
3480,59757877,1342325,IC50,0.05
3480,59757888,1342325,IC50,0.5
3480,59757891,1342325,IC50,0.05
3480,59757892,1342325,IC50,0.5
3480,59757894,1342325,IC50,0.5
3480,59757911,1342325,IC50,0.05
3480,59757911,1342325,IC50,0.05
3480,59757914,1342325,IC50,0.05
3480,59757917,1342325,IC50,0.05
3480,59757918,1342325,IC50,0.05
3480,59757920,1342325,IC50,0.5
3480,59757922,1342325,IC50,0.5
3480,59757928,1342325,IC50,0.05
3480,59757930,1342325,IC50,0.5
3480,59757941,1342325,IC50,0.05
3480,59757954,1342325,IC50,0.5
3480,59757871,1342325,IC50,0.5
3480,59757879,1342325,IC50,0.5
3480,59757880,1342325,IC50,0.05
3480,59757882,1342325,IC50,0.5
3480,59757884,1342325,IC50,0.05
3480,59757890,1342325,IC50,0.05
3480,59757897,1342325,IC50,0.5
3480,59757903,1342325,IC50,0.05
3480,59757908,1342325,IC50,0.05
3480,59757909,1342325,IC50,0.05
3480,59757913,1342325,IC50,0.5
3480,59757919,1342325,IC50,0.5
3480,59757925,1342325,IC50,0.5
3480,59757927,1342325,IC50,0.05
3480,59757934,1342325,IC50,0.5
3480,59757938,1342325,IC50,0.05
3480,59757943,1342325,IC50,0.05
3480,59757947,1342325,IC50,0.5
3480,59757948,1342325,IC50,0.05
3480,59757952,1342325,IC50,0.5
3480,59757955,1342325,IC50,0.05
3480,59757956,1342325,IC50,0.05
3480,59757885,1342325,IC50,0.05
3480,59757887,1342325,IC50,0.5
3480,59757893,1342325,IC50,0.5
3480,59757898,1342325,IC50,0.05
3480,59757902,1342325,IC50,0.5
3480,59757904,1342325,IC50,0.5
3480,59757906,1342325,IC50,0.05
3480,59757907,1342325,IC50,0.05
3480,59757915,1342325,IC50,0.05
3480,59757916,1342325,IC50,0.5
3480,59757923,1342325,IC50,0.5
3480,59757924,1342325,IC50,0.05
3480,59757935,1342325,IC50,0.05
3480,59757940,1342325,IC50,0.5
3480,59757944,1342325,IC50,0.05
3480,59757950,1342325,IC50,0.5
3480,59757790,1342325,IC50,0.05
3480,59757799,1342325,IC50,0.5
3480,59757804,1342325,IC50,0.05
3480,59757808,1342325,IC50,0.05
3480,59757816,1342325,IC50,0.05
3480,59757822,1342325,IC50,0.05
3480,59757827,1342325,IC50,0.5
3480,59757837,1342325,IC50,0.05
3480,59757844,1342325,IC50,0.05
3480,59757846,1342325,IC50,0.05
3480,59757855,1342325,IC50,0.05
3480,59757857,1342325,IC50,0.05
3480,59757874,1342325,IC50,0.05
3480,59757878,1342325,IC50,0.5
3480,59757883,1342325,IC50,0.05
3480,134155044,1342325,IC50,0.05
3480,59757850,1342325,IC50,0.05
3480,59757854,1342325,IC50,0.05
3480,59757861,1342325,IC50,0.05
3480,59757865,1342325,IC50,0.5
3480,59757867,1342325,IC50,0.05
3480,59757881,1342325,IC50,0.05
3480,59757891,1342325,IC50,0.05
3480,59757895,1342325,IC50,0.5
3480,59757931,1342325,IC50,0.05
3480,59757932,1342325,IC50,0.05
3480,59757939,1342325,IC50,0.05
3480,59757946,1342325,IC50,0.5
3480,59757958,1342325,IC50,0.05
3480,59757788,1342325,IC50,0.05
3480,59757794,1342325,IC50,0.05
3480,59757795,1342325,IC50,0.5
3480,59757806,1342325,IC50,0.5
3480,59757809,1342325,IC50,0.5
3480,59757814,1342325,IC50,0.05
3480,59757820,1342325,IC50,0.05
3480,59757829,1342325,IC50,0.5
3480,59757831,1342325,IC50,0.5
3480,59757832,1342325,IC50,0.05
3480,59757835,1342325,IC50,0.05
3480,59757848,1342325,IC50,0.05
3480,59757779,1342325,IC50,0.05
3480,59757780,1342325,IC50,0.05
3480,59757782,1342325,IC50,0.05
3480,59757784,1342325,IC50,0.05
3480,59757791,1342325,IC50,0.05
3480,59757797,1342325,IC50,0.05
3480,59757807,1342325,IC50,0.05
3480,59757821,1342325,IC50,0.05
3480,59757824,1342325,IC50,0.05
3480,59757826,1342325,IC50,0.05
3480,59757839,1342325,IC50,0.5
3480,59757843,1342325,IC50,0.05
3480,59757847,1342325,IC50,0.5
3480,59757851,1342325,IC50,0.05
3480,59757853,1342325,IC50,0.5
3480,59757856,1342325,IC50,0.5
3480,59757858,1342325,IC50,0.5
3480,59757864,1342325,IC50,0.5
3480,59757866,1342325,IC50,0.05
3480,134144139,1342325,IC50,0.5
3480,11661304,1342325,IC50,0.05
3480,11661414,1342325,IC50,0.05
3480,59757790,1342324,IC50,0.05
3480,59757804,1342324,IC50,0.05
3480,59757808,1342324,IC50,0.5
3480,59757816,1342324,IC50,0.05
3480,59757822,1342324,IC50,0.05
3480,59757827,1342324,IC50,0.5
3480,59757833,1342324,IC50,0.5
3480,59757837,1342324,IC50,0.5
3480,59757844,1342324,IC50,0.05
3480,59757846,1342324,IC50,0.5
3480,59757855,1342324,IC50,0.5
3480,59757857,1342324,IC50,0.05
3480,59757874,1342324,IC50,0.5
3480,59757878,1342324,IC50,0.5
3480,59757883,1342324,IC50,0.5
3480,59757885,1342324,IC50,0.5
3480,59757887,1342324,IC50,0.5
3480,59757893,1342324,IC50,0.05
3480,59757898,1342324,IC50,0.05
3480,59757902,1342324,IC50,0.5
3480,59757904,1342324,IC50,0.5
3480,59757906,1342324,IC50,0.05
3480,59757907,1342324,IC50,0.5
3480,59757915,1342324,IC50,0.05
3480,59757916,1342324,IC50,0.5
3480,59757923,1342324,IC50,0.5
3480,59757924,1342324,IC50,0.5
3480,59757935,1342324,IC50,0.5
3480,59757944,1342324,IC50,0.05
3480,134155044,1342324,IC50,0.05
3480,59757788,1342324,IC50,0.05
3480,59757794,1342324,IC50,0.05
3480,59757795,1342324,IC50,0.5
3480,59757806,1342324,IC50,0.5
3480,59757809,1342324,IC50,0.05
3480,59757814,1342324,IC50,0.5
3480,59757820,1342324,IC50,0.05
3480,59757823,1342324,IC50,0.5
3480,59757831,1342324,IC50,0.5
3480,59757832,1342324,IC50,0.5
3480,59757835,1342324,IC50,0.05
3480,59757845,1342324,IC50,0.5
3480,59757848,1342324,IC50,0.05
3480,59757850,1342324,IC50,0.05
3480,59757854,1342324,IC50,0.5
3480,59757861,1342324,IC50,0.05
3480,59757865,1342324,IC50,0.5
3480,59757867,1342324,IC50,0.05
3480,59757881,1342324,IC50,0.5
3480,59757891,1342324,IC50,0.5
3480,59757895,1342324,IC50,0.5
3480,59757931,1342324,IC50,0.05
3480,59757932,1342324,IC50,0.05
3480,59757939,1342324,IC50,0.5
3480,59757946,1342324,IC50,0.5
3480,59757958,1342324,IC50,0.5
3480,59757779,1342324,IC50,0.05
3480,59757780,1342324,IC50,0.05
3480,59757782,1342324,IC50,0.05
3480,59757784,1342324,IC50,0.5
3480,59757791,1342324,IC50,0.05
3480,59757797,1342324,IC50,0.05
3480,59757807,1342324,IC50,0.5
3480,59757821,1342324,IC50,0.05
3480,59757824,1342324,IC50,0.5
3480,59757826,1342324,IC50,0.05
3480,59757843,1342324,IC50,0.05
3480,59757847,1342324,IC50,0.5
3480,59757781,1342324,IC50,0.05
3480,59757783,1342324,IC50,0.05
3480,59757786,1342324,IC50,0.05
3480,59757787,1342324,IC50,0.5
3480,59757789,1342324,IC50,0.5
3480,59757793,1342324,IC50,0.5
3480,59757798,1342324,IC50,0.5
3480,59757800,1342324,IC50,0.05
3480,59757801,1342324,IC50,0.5
3480,59757811,1342324,IC50,0.05
3480,59757812,1342324,IC50,0.5
3480,59757817,1342324,IC50,0.5
3480,59757819,1342324,IC50,0.5
3480,59757834,1342324,IC50,0.5
3480,59757840,1342324,IC50,0.05
3480,59757841,1342324,IC50,0.5
3480,59757842,1342324,IC50,0.05
3480,59757849,1342324,IC50,0.05
3480,59757859,1342324,IC50,0.5
3480,59757860,1342324,IC50,0.05
3480,59757869,1342324,IC50,0.05
3480,59757873,1342324,IC50,0.5
3480,59757876,1342324,IC50,0.5
3480,59757877,1342324,IC50,0.05
3480,59757888,1342324,IC50,0.5
3480,59757891,1342324,IC50,0.5
3480,59757894,1342324,IC50,0.5
3480,59757914,1342324,IC50,0.5
3480,59757917,1342324,IC50,0.05
3480,59757918,1342324,IC50,0.05
3480,59757920,1342324,IC50,0.5
3480,59757922,1342324,IC50,0.5
3480,59757928,1342324,IC50,0.05
3480,59757930,1342324,IC50,0.5
3480,59757941,1342324,IC50,0.05
3480,59757954,1342324,IC50,0.5
3480,59757851,1342324,IC50,0.05
3480,59757853,1342324,IC50,0.5
3480,59757856,1342324,IC50,0.5
3480,59757858,1342324,IC50,0.5
3480,59757864,1342324,IC50,0.05
3480,59757866,1342324,IC50,0.05
3480,59757871,1342324,IC50,0.5
3480,59757879,1342324,IC50,0.5
3480,59757880,1342324,IC50,0.05
3480,59757882,1342324,IC50,0.05
3480,59757884,1342324,IC50,0.05
3480,59757890,1342324,IC50,0.5
3480,59757896,1342324,IC50,0.5
3480,59757897,1342324,IC50,0.5
3480,59757903,1342324,IC50,0.05
3480,59757908,1342324,IC50,0.5
3480,59757909,1342324,IC50,0.05
3480,59757919,1342324,IC50,0.5
3480,59757925,1342324,IC50,0.5
3480,59757927,1342324,IC50,0.5
3480,59757934,1342324,IC50,0.5
3480,59757938,1342324,IC50,0.05
3480,59757943,1342324,IC50,0.05
3480,59757947,1342324,IC50,0.5
3480,59757948,1342324,IC50,0.05
3480,59757953,1342324,IC50,0.5
3480,59757955,1342324,IC50,0.5
3480,59757956,1342324,IC50,0.05
3480,45111335,1342324,IC50,0.05
3480,9867941,1342324,IC50,0.5
3480,9867941,1342324,IC50,0.5
3480,9867941,1342324,IC50,0.5
3480,11640322,1342324,IC50,0.5
3480,11641060,1342324,IC50,0.05
3480,11641301,1342324,IC50,0.05
3480,59819606,1342324,IC50,0.5
3480,24949247,1342324,IC50,0.5
3480,24949248,1342324,IC50,0.5
3480,59819608,1342324,IC50,0.5
3480,59819610,1342324,IC50,0.5
3480,59819613,1342324,IC50,0.05
3480,59819614,1342324,IC50,0.05
3480,11612585,1342324,IC50,0.5
3480,11612843,1342324,IC50,0.5
3480,11540405,1342324,IC50,0.5
3480,11524129,1342324,IC50,0.5
3480,11496828,1342324,IC50,0.05
3480,11631463,1342324,IC50,0.5
3480,11663876,1342324,IC50,0.5
3480,11711370,1342324,IC50,0.05
3480,24948938,1342324,IC50,0.5
3480,24949400,1342324,IC50,0.5
3480,24949399,1342324,IC50,0.05
3480,11642011,1342324,IC50,0.5
3480,11642224,1342324,IC50,0.05
3480,59819617,1342324,IC50,0.05
3480,11510922,1342324,IC50,0.5
3480,11510269,1342324,IC50,0.05
3480,24891244,1342324,IC50,0.05
3480,11620013,1342324,IC50,0.05
3480,24891241,1342324,IC50,0.5
3480,11501911,1342324,IC50,0.5
3480,11503962,1342324,IC50,0.05
3480,11619839,1342324,IC50,0.5
3480,11717710,1342324,IC50,0.05
3480,11509870,1342324,IC50,0.05
3480,11689853,1342324,IC50,0.5
3480,24891243,1342324,IC50,0.5
3480,11502765,1342324,IC50,0.05
3480,11503139,1342324,IC50,0.05
3480,11503356,1342324,IC50,0.05
3480,11569591,1342324,IC50,0.05
3480,11569769,1342324,IC50,0.05
3480,11569274,1342324,IC50,0.5
3480,21135760,1342324,IC50,0.5
3480,11712881,1342324,IC50,0.5
3480,11690086,1342324,IC50,0.05
3480,11661304,1342324,IC50,0.05
3480,11661414,1342324,IC50,0.05
3480,59757974,1342324,IC50,0.05
3480,59757977,1342324,IC50,0.05
3480,59757979,1342324,IC50,0.05
3480,59757982,1342324,IC50,0.5
3480,59757995,1342324,IC50,0.5
3480,59758004,1342324,IC50,0.5
3480,59758010,1342324,IC50,0.5
3480,59758018,1342324,IC50,0.05
3480,59758027,1342324,IC50,0.5
3480,59758034,1342324,IC50,0.05
3480,59758035,1342324,IC50,0.5
3480,59758036,1342324,IC50,0.05
3480,59758040,1342324,IC50,0.5
3480,59758052,1342324,IC50,0.05
3480,59758060,1342324,IC50,0.05
3480,59758073,1342324,IC50,0.5
3480,59758081,1342324,IC50,0.05
3480,59758083,1342324,IC50,0.05
3480,59758089,1342324,IC50,0.05
3480,59758096,1342324,IC50,0.5
3480,59758115,1342324,IC50,0.5
3480,59758117,1342324,IC50,0.05
3480,59758120,1342324,IC50,0.5
3480,59758127,1342324,IC50,0.5
3480,59758129,1342324,IC50,0.05
3480,59758131,1342324,IC50,0.5
3480,59758132,1342324,IC50,0.5
3480,59758136,1342324,IC50,0.5
3480,59758149,1342324,IC50,0.5
3480,59758155,1342324,IC50,0.05
3480,59758157,1342324,IC50,0.05
3480,59758159,1342324,IC50,0.05
3480,59758174,1342324,IC50,0.05
3480,59758180,1342324,IC50,0.05
3480,59757960,1342324,IC50,0.05
3480,59757961,1342324,IC50,0.5
3480,59757967,1342324,IC50,0.5
3480,59757973,1342324,IC50,0.05
3480,11656298,1342324,IC50,0.05
3480,59757978,1342324,IC50,0.5
3480,59757989,1342324,IC50,0.5
3480,59757992,1342324,IC50,0.05
3480,59758007,1342324,IC50,0.05
3480,59758011,1342324,IC50,0.05
3480,59758016,1342324,IC50,0.5
3480,59758028,1342324,IC50,0.05
3480,59758045,1342324,IC50,0.05
3480,59758048,1342324,IC50,0.5
3480,59758058,1342324,IC50,0.05
3480,59758067,1342324,IC50,0.5
3480,59758070,1342324,IC50,0.5
3480,59758080,1342324,IC50,0.05
3480,59758085,1342324,IC50,0.5
3480,59758102,1342324,IC50,0.05
3480,59758114,1342324,IC50,0.5
3480,59758119,1342324,IC50,0.5
3480,59758121,1342324,IC50,0.5
3480,59758139,1342324,IC50,0.05
3480,59758152,1342324,IC50,0.05
3480,59758154,1342324,IC50,0.05
3480,59758166,1342324,IC50,0.05
3480,59758167,1342324,IC50,0.5
3480,59758170,1342324,IC50,0.05
3480,59758171,1342324,IC50,0.5
