geneid,cid,aid,acname,acvalue
1956,57391987,636384,IC50,1.671
1956,57394107,636384,IC50,0.821
1956,56949987,636384,IC50,0.037
1956,57390197,636384,IC50,0.473
1956,208908,636384,IC50,0.009
1956,57402440,636384,IC50,1.204
1956,56950116,636384,IC50,0.065
1956,176870,638084,IC50,0.001
1956,11557040,638084,IC50,0.01
1956,703960,642760,IC50,100
1956,1900460,642760,IC50,35.8
1956,703960,642761,IC50,22
1956,2811342,642761,IC50,65.6
1956,11681588,646402,IC50,0.15
1956,5329046,66624,IC50,0.3
1956,5329051,66624,IC50,0.45
1956,5329019,66624,IC50,0.4
1956,49860190,66624,IC50,0.1
1956,73352657,66624,IC50,0.1
1956,5329050,66624,IC50,0.5
1956,5329052,66624,IC50,0.3
1956,5329053,66624,IC50,0.2
1956,5329054,66624,IC50,0.2
1956,22478260,66624,IC50,0.1
1956,21701597,66624,IC50,0.075
1956,5329056,66624,IC50,0.2
1956,5329055,66624,IC50,0.1
1956,23133320,66624,IC50,0.3
1956,73357210,66624,IC50,0.1
1956,5329049,66624,IC50,0.5
1956,5329040,66624,IC50,0.8
1956,5329032,66624,IC50,0.4
1956,4913175,66624,IC50,0.2
1956,49860186,66624,IC50,0.3
1956,5329045,66624,IC50,0.45
1956,5329020,66624,IC50,0.1
1956,5329011,66624,IC50,0.1
1956,5329042,66624,IC50,1
1956,3081361,66624,IC50,0.2
1956,5329026,66624,IC50,0.3
1956,23133323,66624,IC50,0.5
1956,22478297,66624,IC50,0.09
1956,5329057,66624,IC50,0.1
1956,73349643,66624,IC50,0.3
1956,6447926,81560,IC50,0.13
1956,44345396,81560,IC50,15
1956,44345439,81560,IC50,3.3
1956,44345469,81560,IC50,2.5
1956,44345633,81560,IC50,3
1956,44345647,81560,IC50,1.5
1956,44345648,81560,IC50,1.65
1956,44345649,81560,IC50,4.6
1956,44345316,81560,IC50,0.7
1956,44345336,81560,IC50,0.45
1956,44345337,81560,IC50,112
1956,44345182,81560,IC50,6.2
1956,10430383,81560,IC50,0.25
1956,44345288,81560,IC50,2
1956,44345327,81560,IC50,8.1
1956,44345342,81560,IC50,17.4
1956,44345433,81560,IC50,1.02
1956,44345644,81560,IC50,6.1
1956,44345383,81560,IC50,1.6
1956,6091659,81560,IC50,0.35
1956,44345676,81560,IC50,91
1956,44345309,81560,IC50,8
1956,44345334,81560,IC50,16
1956,9899125,81560,IC50,59
1956,44345431,81560,IC50,0.2
1956,9826083,81567,IC50,10
1956,10005638,81567,IC50,10
1956,44346053,81567,IC50,1.1
1956,10390073,81567,IC50,0.28
1956,44372180,226585,IC50,0.054
1956,44372197,226585,IC50,0.028
1956,44372004,226585,IC50,0.012
1956,44372283,226585,IC50,0.32
1956,44372022,226585,IC50,0.011
1956,44372005,226585,IC50,0.012
1956,11682843,264807,IC50,0.02
1956,11546457,264807,IC50,0.02
1956,11661959,264807,IC50,0.03
1956,11502867,264807,IC50,0.01
1956,44410869,264807,IC50,0.01
1956,44410948,264807,IC50,0.02
1956,44410954,264807,IC50,0.12
1956,11691173,264807,IC50,0.01
1956,123631,264807,IC50,0.033
1956,44410717,264807,IC50,0.008
1956,11719305,264807,IC50,0.03
1956,44410829,264807,IC50,0.05
1956,11516978,264807,IC50,0.15
1956,44410844,264807,IC50,0.36
1956,44410851,264807,IC50,0.07
1956,11531799,264807,IC50,0.009
1956,11596881,264807,IC50,0.008
1956,44410720,264807,IC50,0.05
1956,44410723,264807,IC50,0.04
1956,11532048,264807,IC50,0.006
1956,11495680,264807,IC50,0.03
1956,44410949,264807,IC50,0.001
1956,44410955,264807,IC50,0.45
1956,44410956,264807,IC50,0.01
1956,44410959,264807,IC50,0.17
1956,44410960,264807,IC50,0.03
1956,44411048,264807,IC50,0.08
1956,44411183,264807,IC50,0.025
1956,11532676,264807,IC50,0.02
1956,11562171,264807,IC50,0.009
1956,44410953,264807,IC50,0.05
1956,11373886,264807,IC50,0.02
1956,44411161,264807,IC50,0.05
1956,11620055,264807,IC50,0.009
1956,11526238,264807,IC50,0.006
1956,11654839,271215,IC50,0.3
1956,16046116,271215,IC50,1.2
1956,44416429,271215,IC50,7.4
1956,44416467,271215,IC50,10.8
1956,11655241,271215,IC50,1.3
1956,44416499,271215,IC50,24.6
1956,44416508,271215,IC50,3.4
1956,11690494,271215,IC50,100
1956,44416603,271215,IC50,17
1956,44416647,271215,IC50,14.5
1956,44416334,271215,IC50,62.9
1956,44416347,271215,IC50,100
1956,11583431,271215,IC50,100
1956,44416404,271215,IC50,16.2
1956,11525136,271215,IC50,21.7
1956,44416433,271215,IC50,1.2
1956,44416434,271215,IC50,4.6
1956,44416568,271215,IC50,5.6
1956,44416569,271215,IC50,100
1956,11582856,271215,IC50,45.9
1956,11640601,271215,IC50,100
1956,44416335,271215,IC50,14.1
1956,11575228,271215,IC50,27
1956,44416473,271215,IC50,15.2
